Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDF39,OUT017,104.40253
FDW52,OUT035,65.47527
FDY22,OUT049,58.503334
FDG14,OUT013,61.19203
FDA57,OUT017,15.424765
FDL45,OUT019,51.147003
FDX28,OUT046,39.57771
NCQ54,OUT013,68.84129
FDH40,OUT045,32.29755
FDU52,OUT035,63.282585
FDT60,OUT010,49.205597
FDK08,OUT045,40.238617
FDN04,OUT049,72.269585
FDE50,OUT013,75.83776
FDI16,OUT049,20.665726
FDM50,OUT049,24.418139
NCV30,OUT049,24.86958
FDT44,OUT013,47.123135
FDY60,OUT013,59.215393
FDT56,OUT017,23.180347
FDV58,OUT018,76.72111
FDU04,OUT013,50.38978
NCN05,OUT027,75.24409
FDI53,OUT018,63.750393
FDD34,OUT046,66.27384
FDW47,OUT027,50.63283
FDT51,OUT027,45.666008
FDO27,OUT013,39.587616
NCQ18,OUT018,39.45765
NCW05,OUT013,44.241028
FDI15,OUT010,105.82243
NCH43,OUT010,86.73968
FDT40,OUT049,50.93574
NCG19,OUT017,92.567986
NCM30,OUT035,16.0266
FDB38,OUT017,62.82087
FDB22,OUT046,62.159496
FDC58,OUT046,17.792881
NCI29,OUT013,57.404156
FDA23,OUT010,39.82381
DRG48,OUT013,58.89839
FDV21,OUT013,51.04895
NCG18,OUT019,40.91153
FDG40,OUT045,13.696973
FDU24,OUT018,36.936764
FDA22,OUT049,67.0725
FDY35,OUT046,18.493656
FDJ15,OUT045,73.285095
NCW18,OUT018,93.61101
FDK56,OUT018,74.662506
FDF44,OUT046,53.555687
FDP51,OUT049,48.309746
FDU22,OUT027,47.78283
FDM28,OUT017,71.030266
NCL42,OUT046,98.01772
FDJ15,OUT019,74.692
FDI32,OUT018,44.190754
DRL11,OUT046,64.31293
DRO59,OUT018,29.248856
FDA07,OUT019,49.90921
NCO53,OUT013,73.8201
FDO21,OUT045,90.25183
FDW39,OUT045,71.64567
NCV17,OUT013,53.0438
FDE22,OUT046,63.839798
NCB06,OUT018,62.253693
DRF48,OUT017,74.30682
FDB05,OUT013,100.64355
FDP28,OUT027,105.199165
FDP23,OUT046,88.500496
NCS41,OUT018,72.072655
FDS40,OUT018,14.205255
FDA16,OUT017,87.82388
FDN20,OUT035,66.84383
FDF04,OUT027,104.79821
DRG36,OUT018,67.110756
FDW16,OUT018,36.130245
FDU09,OUT017,21.570559
FDW01,OUT046,62.026016
FDB15,OUT045,106.33221
NCJ17,OUT049,34.982372
NCT18,OUT018,72.19793
FDG16,OUT018,84.68714
FDP27,OUT017,76.601204
FDQ44,OUT027,49.555542
FDL50,OUT027,51.34617
FDW57,OUT027,72.730034
FDS34,OUT013,46.4478
NCV30,OUT035,24.272614
FDD26,OUT018,73.24204
FDA03,OUT045,58.889683
FDS27,OUT018,77.33899
FDM12,OUT013,76.08045
NCV42,OUT027,45.134766
NCS41,OUT046,74.217026
FDN56,OUT018,56.230633
DRK59,OUT046,94.026436
NCG18,OUT046,41.57929
NCN26,OUT017,46.65823
FDI60,OUT027,25.947016
NCI43,OUT049,19.821365
NCL17,OUT049,57.83422
FDQ19,OUT019,98.48344
FDY43,OUT049,67.1282
FDR36,OUT049,17.60386
FDJ58,OUT049,69.345894
DRY23,OUT045,17.776121
FDK26,OUT027,76.32111
DRH03,OUT045,37.964756
FDC10,OUT010,47.73025
FDD23,OUT013,75.671936
FDP32,OUT045,51.078224
FDO31,OUT035,32.436604
FDQ57,OUT013,58.99759
FDX32,OUT027,58.675686
FDC39,OUT027,84.43519
FDU55,OUT046,104.96249
FDL45,OUT013,50.17524
DRK37,OUT049,76.319176
FDK22,OUT013,87.35523
DRG37,OUT027,63.638664
FDK22,OUT017,85.66853
DRH36,OUT018,28.055824
DRC36,OUT018,68.45353
DRE03,OUT027,19.205236
FDF34,OUT046,79.39423
FDZ22,OUT046,33.2889
FDC44,OUT010,45.644096
FDN31,OUT027,76.50496
FDO03,OUT017,91.69668
FDA01,OUT049,23.961535
NCH42,OUT049,93.118416
FDF46,OUT018,45.552826
DRL35,OUT046,17.440655
FDW46,OUT049,25.600613
FDB58,OUT046,57.07284
FDD47,OUT018,66.79881
NCO17,OUT045,47.789642
FDJ26,OUT017,85.617805
FDU37,OUT045,32.15399
